year,Base case cost,Modeled residential energy efficiency
2017,326108.432929,308632.443828
2018,347068.316033,324523.603588
2019,386107.842444,356664.034338
2020,399873.418873,367191.259741
2021,409449.47204,374514.546979
2022,427972.810289,391348.31078
2023,432891.111656,395140.229182
2024,437194.625352,398458.157783
2025,442112.926719,402250.076185
2026,460139.485281,418868.656041
2027,465819.13345,423281.123374
2028,470236.637581,426713.04241
2029,475916.28575,431125.509743
2030,479071.645844,433576.880484
2031,486013.43805,438969.896113
2032,505033.341833,456581.821189
2033,511506.9055,461647.406149
2034,505576.670632,454168.394704
2035,509994.174763,457600.313741
2036,516935.966969,462993.32937
