year,Base case diesel consumed,Modeled non-residential ashp
2017,46584.5378742,31916.9567353
2018,46584.5378742,31916.9567353
2019,47925.2925408,33257.7114019
2020,47925.2925408,33257.7114019
2021,47925.2925408,33257.7114019
2022,49266.0472075,34598.4660686
2023,49266.0472075,34598.4660686
2024,49266.0472075,34598.4660686
2025,49266.0472075,34598.4660686
2026,50606.8018742,35939.2207353
2027,50606.8018742,35939.2207353
2028,50606.8018742,35939.2207353
2029,50606.8018742,35939.2207353
2030,50606.8018742,35939.2207353
2031,50606.8018742,35939.2207353
