year,Base case diesel consumed,Modeled non-residential ashp
2017,18165.5522178,6493.13254165
2018,18165.5522178,6493.13254165
2019,18165.5522178,6493.13254165
2020,18165.5522178,6493.13254165
2021,18165.5522178,6493.13254165
2022,16904.299892,5231.88021581
2023,16904.299892,5231.88021581
2024,16904.299892,5231.88021581
2025,16904.299892,5231.88021581
2026,16904.299892,5231.88021581
2027,16904.299892,5231.88021581
2028,16904.299892,5231.88021581
2029,16904.299892,5231.88021581
2030,16904.299892,5231.88021581
2031,16904.299892,5231.88021581
