year,Base case cost,Modeled wind power
2019,162851.276817,
2020,174319.676593,
2021,182347.556436,
2022,188081.756324,
2023,192433.579418,
2024,195869.893336,
2025,199634.276392,
2026,204782.438247,
2027,208530.698247,
2028,211958.600136,
2029,217100.45297,
2030,219687.151941,
2031,224822.695753,
2032,229675.735585,
2033,234516.157373,
2034,239912.474089,
2035,243591.334848,
2036,248961.714474,
2037,252052.434194,
2038,257397.577732,
