year,Base case cost,Modeled residential energy efficiency
2017,500436.141674,529306.610162
2018,532231.619762,553466.320454
2019,576745.289084,588213.095909
2020,589987.016667,595738.575653
2021,604623.078505,605798.233312
2022,615077.408389,612451.156478
2023,623440.872296,617423.391751
2024,629713.470226,620713.849699
2025,628427.510683,616308.219099
2026,637706.661048,622147.276573
2027,644923.777999,626330.272466
2028,642188.729594,620784.232068
2029,651338.133429,626617.39757
2030,656421.135559,629150.934384
2031,656317.816278,625809.183983
