year,Base case diesel consumed,Modeled non-residential ashp
2017,193009.998444,142809.457523
2018,193009.998444,142809.457523
2019,193009.998444,142809.457523
2020,191382.249732,141181.708811
2021,191382.249732,141181.708811
2022,193009.998444,142809.457523
2023,194637.747156,144437.206234
2024,194637.747156,144437.206234
2025,194637.747156,144437.206234
2026,194637.747156,144437.206234
2027,194637.747156,144437.206234
2028,194637.747156,144437.206234
2029,194637.747156,144437.206234
2030,194637.747156,144437.206234
2031,193009.998444,142809.457523
