year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,31892.29,1933750.39,3206245.66,22613.27,2608568.27,1505449.57
2018,35868.48,2159259.1,3473957.3,23204.82,2657863.52,1549821.53
2019,40973.89,2459937.38,3792994.34,23839.39,2723590.53,1593586.34
2020,43588.71,2610276.52,3961538.82,24187.36,2756454.03,1618319.43
2021,45413.35,2710502.61,4086765.03,24460.8,2778363.03,1638949.78
2022,46832.93,2794024.36,4175634.55,24631.39,2796620.54,1650836.77
2023,47638.1,2844137.41,4220105.18,24709.07,2807575.04,1655060.55
2024,48193.71,2885898.28,4242023.48,24714.28,2816703.79,1653692.17
2025,49044.45,2944363.5,4280441.04,24761.62,2829484.04,1654415.09
2026,50063.44,3011180.89,4333829.18,24841.58,2844090.04,1658411.71
2027,50908.7,3061293.94,4388020.26,24942.81,2855044.54,1665939.64
2028,51764.92,3111406.99,4442294.65,25049.28,2865999.04,1673476.32
2029,51917.32,3169872.21,4379281.92,24764.16,2878779.29,1642996.95
2030,51828.79,3203280.91,4318931.71,24522.01,2886082.29,1618348.23
2031,52460.2,3270098.3,4318935.87,24433.39,2900688.3,1606843.87
2032,,,4417170.97,,,1624101.75
2033,,,4535573.78,,,1648626.2
2034,,,4655769.07,,,1671995.98
2035,,,4712527.79,,,1681897.62
2036,,,4753656.84,,,1681741.48
