year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,20043.7,84909.15,32730.64,26745.72,75572.65,37340.95
2018,21228.8,89932.4,30667.8,27858.09,78718.4,35654.01
2019,22844.97,96782.28,32875.35,29375.15,83008.06,37596.93
2020,23544.77,99750.56,33831.95,30031.83,84866.92,38438.87
2021,24082.78,102033.86,34567.8,30536.6,86296.8,39086.51
2022,24459.49,103632.16,35082.89,30890.08,87297.73,39539.85
2023,24673.49,104545.48,35377.23,31090.4,87869.68,39798.91
2024,24888.04,105458.8,35671.57,31291.48,88441.64,40057.97
2025,25155.03,106600.45,36039.49,31541.24,89156.58,40381.79
2026,25476.94,107970.42,36481.0,31842.96,90014.51,40770.37
2027,25690.43,108883.74,36775.34,32042.67,90586.47,41029.43
2028,25902.48,109797.06,37069.68,32240.52,91158.42,41288.48
2029,26171.24,110938.71,37437.6,32492.64,91873.36,41612.3
2030,26384.39,111852.02,37731.94,32691.94,92445.32,41871.36
2031,26651.16,112993.67,38099.86,32941.52,93160.26,42195.18
2032,26968.95,114363.65,38541.37,33238.03,94018.2,42583.76
2033,27286.84,115733.62,38982.88,33534.69,94876.13,42972.35
2034,27603.86,117103.6,39424.39,33830.29,95734.06,43360.93
2035,27760.24,117788.59,34620.46,33975.38,96163.03,39595.66
2036,28078.28,119158.56,35006.01,34272.35,97020.96,39948.92
2037,28288.18,120071.88,35263.04,34467.64,97592.91,40184.42
2038,28605.54,121441.86,35648.6,34763.82,98450.85,40537.68
2039,28814.81,122355.18,35905.63,34958.36,99022.8,40773.19
2040,29183.43,123953.48,36355.44,35301.9,100023.72,41185.32
