year,Base case cost,Modeled non-residential energy efficiency
2017,799018.405266,803002.109624
2018,836329.283618,834560.91301
2019,885579.643043,877011.993934
2020,909458.605188,896484.930827
2021,925875.391663,909235.677497
2022,937814.872735,917972.555869
2023,946769.48354,924049.150193
2024,952739.224076,927464.306002
2025,961693.834881,933635.960637
2026,972140.880819,941208.247278
2027,979603.05649,946115.792536
2028,987065.23216,951067.078755
2029,996019.842964,957415.847088
2030,1001989.5835,961096.797843
2031,1012436.62944,968882.784028
