year,Base case cost,Modeled residential energy efficiency
2017,855282.898389,868644.145599
2018,914126.820732,914198.79605
2019,988097.206764,972091.680612
2020,1035155.45327,1009307.35866
2021,1074554.07206,1040763.81246
2022,1109350.17464,1068793.87958
2023,1130546.69079,1084037.28849
2024,1158891.59156,1107239.87966
2025,1191237.14446,1133807.75986
2026,1225886.30435,1162402.87275
2027,1257141.37394,1188408.5975
2028,1288733.42232,1214832.02534
2029,1322662.77557,1243310.57058
2030,1364060.64328,1280056.65533
2031,1400917.01429,1311253.3635
