year,population
2003,74.0
2004,82.0
2005,96.0
2006,91.0
2007,80.0
2008,75.0
2009,77.0
2010,86.0
2011,87.0
2012,88.0
2013,89.0
2014,89.0
2015,90.0
2016,90.0
2017,90.0
2018,91.0
2019,92.0
2020,92.0
2021,92.0
2022,93.0
2023,93.0
2024,93.0
2025,93.0
2026,93.0
2027,94.0
2028,94.0
2029,94.0
2030,95.0
2031,95.0
2032,95.0
2033,96.0
2034,96.0
2035,98.0
2036,98.0
2037,99.0
2038,99.0
2039,100.0
2040,101.0
