year,Base case cost,Modeled residential energy efficiency
2017,333097.731231,328590.23261
2018,347152.979331,338991.473586
2019,367298.834939,353899.918984
2020,376669.000339,360834.079634
2021,373456.186577,355794.262311
2022,378010.355344,359130.428703
2023,381653.690358,361799.361817
2024,384386.191618,363801.061653
2025,376927.838753,355490.107125
2026,381351.093587,358695.359585
2027,384447.371971,360939.036307
2028,376153.951824,351914.814735
2029,380017.058636,354681.71941
2030,371032.576533,345088.23612
2031,374777.860805,347737.318255
2032,378939.287775,350680.74285
2033,382684.572047,353329.824985
2034,387262.141713,356567.592039
2035,378039.232644,346613.881545
2036,382069.74568,349426.392207
