year,Base case cost,Modeled non-residential energy efficiency
2017,394882.154777,422265.440393
2018,413231.661304,440305.228824
2019,439532.620659,466162.258908
2020,451765.62501,478188.784528
2021,460940.378273,487208.678743
2022,467056.880449,493221.941554
2023,471950.082189,498032.551802
2024,475619.983495,501640.509488
2025,479901.535017,505849.793455
2026,486018.037193,511863.056265
2027,490299.588716,516072.340232
2028,493969.490021,519680.297919
2029,499474.341979,525092.234448
2030,502532.593067,528098.865853
2031,508037.445025,533510.802382
