year,Base case diesel consumed,Modeled non-residential ashp
2017,57194.2769349,40035.9938544
2018,57194.2769349,40035.9938544
2019,57194.2769349,40035.9938544
2020,57194.2769349,40035.9938544
2021,57194.2769349,40035.9938544
2022,57194.2769349,40035.9938544
2023,57194.2769349,40035.9938544
2024,57194.2769349,40035.9938544
2025,57194.2769349,40035.9938544
2026,57194.2769349,40035.9938544
2027,57194.2769349,40035.9938544
2028,57194.2769349,40035.9938544
2029,57194.2769349,40035.9938544
2030,57194.2769349,40035.9938544
2031,57194.2769349,40035.9938544
