year,Base case cost,Modeled transmission and interties
2021,390580.34366,
2022,401463.637355,
2023,408875.273737,
2024,414802.656203,
2025,422209.846492,
2026,432086.100211,
2027,439229.489006,
2028,445398.442503,
2029,453762.283719,
2030,458694.482455,
2031,467044.985393,
2032,476903.454742,
2033,486761.924091,
2034,496321.764219,
2035,502479.602485,
2036,512332.14371,
2037,518178.014478,
2038,528024.627579,
2039,535087.245691,
2040,546158.016292,
