year,Base case diesel consumed,Modeled non-residential ashp
2017,11036.1984769,-12955.5373664
2018,11036.1984769,-12955.5373664
2019,11036.1984769,-12955.5373664
2020,11036.1984769,-12955.5373664
2021,11036.1984769,-12955.5373664
2022,11036.1984769,-12955.5373664
2023,11036.1984769,-12955.5373664
2024,11036.1984769,-12955.5373664
2025,11036.1984769,-12955.5373664
2026,11036.1984769,-12955.5373664
2027,11036.1984769,-12955.5373664
2028,11036.1984769,-12955.5373664
2029,11036.1984769,-12955.5373664
2030,11036.1984769,-12955.5373664
2031,11036.1984769,-12955.5373664
