year,Base case cost,Modeled residential energy efficiency
2017,414385.139497,416930.634768
2018,441381.730174,440870.69291
2019,475995.125825,471703.228581
2020,497739.469091,491183.781102
2021,516036.936843,507654.550908
2022,533069.153153,523047.54442
2023,547097.955067,535790.166309
2024,561284.394151,548710.839543
2025,576481.788166,562579.368837
2026,592737.428264,577442.578124
2027,607444.070012,590941.870561
2028,622308.348931,604617.366754
2029,639163.010278,620135.30762
2030,652509.818281,632495.240182
2031,681414.508755,660015.173562
