year,Base case cost,Modeled residential energy efficiency
2017,2039328.46194,1829182.87931
2018,2143970.81775,1906759.0437
2019,2289307.42303,2016595.81217
2020,2370334.36855,2078733.28409
2021,2420046.19145,2113334.42814
2022,2455136.88996,2136479.68716
2023,2478530.68896,2150479.79302
2024,2499000.2631,2162272.19263
2025,2522394.0621,2176481.0656
2026,2551636.31086,2195417.32202
2027,2593368.42852,2227552.71234
2028,2613960.45204,2239865.86533
2029,2640435.91086,2256934.46965
2030,2658086.21673,2267102.22515
2031,2703477.25561,2302656.58884
