year,Base case cost,Modeled diesel efficiency
2019,174493.908333,403611.658394
2020,250482.666667,466950.609516
2021,340487.95,543166.428094
2022,399142.716667,591013.19494
2023,441047.025,623760.610234
2024,455193.0,631398.506951
2025,475971.475,645188.341667
2026,510203.8,671328.473059
2027,575779.2,726079.031555
2028,651441.841667,790113.796694
2029,481436.666667,630925.49835
2030,354479.625,510980.5731
2031,291990.541667,449749.041256
2032,412096.2,554616.399594
2033,587820.45,710147.354724
2034,757134.7,859949.905016
2035,861150.675,950486.937774
2036,873684.35,957952.531018
2037,785580.9,874021.906716
2038,725409.575,815574.043126
