year,Base case cost,Modeled residential energy efficiency
2017,1362861.36324,1685847.00431
2018,1422018.14326,1731323.7668
2019,1485555.83378,1779658.38155
2020,1528033.32769,1810465.861
2021,1563197.70501,1835174.78669
2022,1588803.33659,1850811.77383
2023,1604849.07976,1857804.85635
2024,1613144.79624,1857236.36002
2025,1625399.74892,1860811.13105
2026,1640097.09732,1866718.81042
2027,1661724.33571,1879876.48812
2028,1686382.3871,1896380.97384
2029,1656457.30407,1858180.49514
2030,1633581.28673,1827770.9452
2031,1628504.47912,1814597.21332
2032,1663864.30061,1842160.59358
2033,1709298.26488,1879805.74098
2034,1755373.92704,1918241.24544
2035,1781134.89667,1936941.0402
2036,1794788.65679,1943096.98731
