year,Base case cost,Modeled wind power
2019,174493.908333,
2020,250482.666667,
2021,340487.95,
2022,399142.716667,
2023,441047.025,
2024,455193.0,
2025,475971.475,
2026,510203.8,
2027,575779.2,
2028,651441.841667,
2029,481436.666667,
2030,354479.625,
2031,291990.541667,
2032,412096.2,
2033,587820.45,
2034,757134.7,
2035,861150.675,
2036,873684.35,
2037,785580.9,
2038,725409.575,
