year,Base case cost,Modeled non-residential energy efficiency
2017,98561.4972309,111947.519294
2018,110153.904658,121928.004427
2019,126383.275056,135900.683613
2020,134111.546674,142554.340368
2021,139521.336807,147211.900096
2022,143385.472616,150538.728474
2023,146476.781263,153200.191176
2024,148795.262748,155196.288203
2025,151500.157814,157525.068067
2026,154977.880043,160519.213607
2027,157682.775109,162847.993471
2028,160001.256594,164844.090498
2029,163478.978822,167838.236038
2030,165411.046727,169501.650226
2031,168888.768955,172495.795766
