year,Base case cost,Modeled diesel efficiency
2019,57701.2327673,206884.188397
2020,61764.6998636,210578.249394
2021,64609.126831,213164.092091
2022,67210.4403823,215528.922593
2023,68849.7194161,217019.17626
2024,70079.1786914,218136.86651
2025,71513.5478459,219440.838468
2026,73357.7367588,221117.373844
2027,74792.1059133,222421.345802
2028,76021.5651886,223539.036053
2029,77865.7541015,225215.571428
2030,79558.8653916,226754.76351
2031,81418.6830242,228445.506812
2032,83278.5006567,230136.250115
2033,85138.3182892,231826.993417
2034,87204.7823254,233705.597086
2035,88651.3071507,235020.619655
2036,90717.7711868,236899.223324
2037,91957.6496085,238026.385525
2038,94024.1136446,239904.989195
