year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,52448.12,682203.18,402789.16,9780.33,202152.8,92095.99
2018,58726.55,763684.12,450897.47,9791.01,202152.8,92095.99
2019,67219.28,873923.04,525781.4,9801.23,202152.8,93411.65
2020,71291.28,926646.0,557501.31,9811.65,202152.8,93411.65
2021,74012.41,961794.64,589429.13,9821.84,202152.8,94727.31
2022,76118.9,988954.96,617159.81,9831.44,202152.8,96042.96
2023,77610.93,1008126.94,629124.13,9840.82,202152.8,96042.96
2024,78734.19,1022505.93,649559.14,9850.02,202152.8,97358.62
2025,80227.71,1041677.92,661738.37,9859.59,202152.8,97358.62
2026,81968.41,1064045.24,687874.87,9869.36,202152.8,98674.28
2027,83464.57,1083217.22,700269.01,9879.62,202152.8,98674.28
2028,84715.8,1099193.88,722918.85,9890.23,202152.8,99989.93
2029,86334.02,1119963.53,736578.66,9899.24,202152.8,99989.93
2030,87337.31,1132744.85,757682.17,9908.43,202152.8,101305.59
2031,89081.44,1155112.17,785591.66,9918.2,202152.8,102621.25
