year,Base case cost,Modeled residential energy efficiency
2017,494885.15566,499852.14944
2018,542993.463242,537637.061798
2019,619193.053589,600543.717861
2020,650912.955498,625034.694152
2021,684156.431867,652929.639474
2022,713202.768496,677503.064707
2023,725167.094284,685869.182677
2024,746917.755725,704560.832767
2025,759096.989514,713215.541247
2026,786549.146705,736844.112126
2027,798943.288495,745783.997837
2028,822908.789093,766663.758827
2029,836568.593034,776769.014498
2030,858987.764337,796502.501772
2031,888212.912538,822069.705012
