year,Base case cost,Modeled transmission and interties
2021,3138931.20366,
2022,3232249.7588,
2023,3300632.48365,
2024,3352545.98354,
2025,3421318.63773,
2026,3499815.34381,
2027,3569023.26797,
2028,3627902.59862,
2029,3702809.83885,
2030,3750425.04785,
2031,3831037.64959,
2032,3911904.1588,
2033,3999478.05724,
2034,4087369.34002,
2035,4147705.61597,
2036,4234959.10735,
2037,4295703.44889,
2038,4383455.6871,
2039,4456609.75665,
2040,4556950.06266,
