year,Base case cost,Modeled transmission and interties
2021,49261758.6859,
2022,50872106.8648,
2023,51772051.7044,
2024,52658160.8093,
2025,53520814.8304,
2026,54709674.2314,
2027,55743594.9091,
2028,56595525.5639,
2029,57506243.6905,
2030,58077404.5501,
2031,59165356.7859,
2032,60342619.2071,
2033,61682592.6322,
2034,63011034.3583,
2035,63827114.217,
2036,65086045.1049,
2037,65653006.8594,
2038,66903245.7725,
2039,67854918.1344,
2040,69299744.3859,
