year,Base case cost,Modeled transmission and interties
2021,995914.103642,
2022,1030679.76157,
2023,1058525.85298,
2024,1083223.60617,
2025,1108679.80064,
2026,1141902.75671,
2027,1178976.01262,
2028,1207041.56789,
2029,1238460.4019,
2030,1261846.21302,
2031,1298112.61649,
2032,1337729.07129,
2033,1378636.48999,
2034,1415669.40328,
2035,1451705.04695,
2036,1490233.86466,
2037,1524011.93521,
2038,1567281.81786,
2039,1599910.93053,
2040,1648715.82091,
