year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,40832.95,2189627.16,1227939.07,36236.27,401425.1,399777.96
2018,43275.24,2315753.34,1311972.74,38415.8,424132.45,428966.33
2019,46673.88,2492329.99,1417489.68,41437.21,455922.74,466419.16
2020,48273.67,2573050.74,1476636.92,42884.54,470455.44,486755.6
2021,49448.45,2628546.26,1530214.17,43987.02,480446.68,504540.09
2022,50395.91,2673951.68,1572998.14,44869.26,488621.32,518805.03
2023,50995.29,2699176.92,1612199.18,45464.09,493162.79,531271.23
2024,51562.1,2724402.15,1645272.88,46012.16,497704.26,541949.57
2025,52241.27,2754672.43,1681414.65,46668.37,503154.03,553733.11
2026,53082.83,2789987.76,1734122.31,47504.41,509512.08,570602.32
2027,53777.71,2820258.05,1777969.69,48183.03,514961.85,584687.59
2028,54381.98,2845483.28,1812632.48,48784.63,519503.32,595883.33
2029,55072.35,2875753.56,1857409.53,49456.68,524953.08,610271.29
2030,55576.43,2895933.75,1889858.26,49967.51,528586.26,620639.9
2031,56387.41,2931249.08,1938514.13,50759.41,534944.31,636397.04
2032,,,1997900.44,,,655547.02
2033,,,2040720.86,,,669611.33
2034,,,2094358.19,,,687096.65
2035,,,2136025.95,,,700259.76
2036,,,2190874.01,,,718139.28
