year,Base case diesel consumed,Modeled non-residential ashp
2017,23346.811907,-27407.1271227
2018,23346.811907,-27407.1271227
2019,23346.811907,-27407.1271227
2020,23346.811907,-27407.1271227
2021,23346.811907,-27407.1271227
2022,23346.811907,-27407.1271227
2023,23346.811907,-27407.1271227
2024,23346.811907,-27407.1271227
2025,23346.811907,-27407.1271227
2026,23346.811907,-27407.1271227
2027,23346.811907,-27407.1271227
2028,23346.811907,-27407.1271227
2029,23346.811907,-27407.1271227
2030,23346.811907,-27407.1271227
2031,23346.811907,-27407.1271227
