year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,34206.83,747005.46,389919.47,62525.19,448197.19,403672.12
2018,36614.72,799451.2,413889.81,65036.76,466063.21,419763.28
2019,39953.97,872198.51,447138.99,68516.84,490845.09,442083.27
2020,41432.49,904342.67,461830.49,70062.92,501795.23,451945.59
2021,42518.5,928027.84,472655.8,71191.99,509863.75,459212.56
2022,43299.46,944945.82,480388.17,72013.41,515626.98,464403.26
2023,43772.0,955096.61,489401.74,72517.38,519084.92,471513.55
2024,44240.22,965247.4,494083.0,73009.01,522542.86,474654.59
2025,44788.15,977089.98,499544.47,73587.16,526577.12,478319.13
2026,45411.72,990624.37,505786.15,74240.4,531187.7,482507.18
2027,45954.61,1002466.95,511247.62,74804.25,535221.96,486171.72
2028,46420.28,1012617.74,515928.88,75288.49,538679.9,489312.76
2029,46971.3,1024460.33,521390.35,75874.87,542714.16,492977.3
2030,47365.69,1032919.32,525291.4,76295.82,545595.78,495594.83
2031,47991.61,1046453.7,536283.78,76955.09,550206.36,504018.33
