year,Base case cost,Modeled residential energy efficiency
2017,793591.585888,793591.585888
2018,833653.08282,833653.08282
2019,889222.255984,889222.255984
2020,913776.076685,913776.076685
2021,931868.365622,931868.365622
2022,944791.429149,944791.429149
2023,960915.288366,960915.288366
2024,968737.585305,968737.585305
2025,977863.598402,977863.598402
2026,988293.327654,988293.327654
2027,997419.340751,997419.340751
2028,1005241.63769,1005241.63769
2029,1014367.65079,1014367.65079
2030,1020886.23157,1020886.23157
2031,1040302.11134,1040302.11134
