year,population
2003,487.0
2004,468.0
2005,458.0
2006,462.0
2007,438.0
2008,481.0
2009,510.0
2010,510.0
2011,510.0
2012,513.0
2013,515.0
2014,520.0
2015,521.0
2016,523.0
2017,521.0
2018,522.0
2019,524.0
2020,524.0
2021,525.0
2022,525.0
2023,526.0
2024,527.0
2025,527.0
2026,528.0
2027,528.0
2028,528.0
2029,529.0
2030,530.0
2031,530.0
2032,530.0
2033,530.0
2034,532.0
2035,536.0
2036,535.0
2037,537.0
2038,538.0
2039,540.0
2040,539.0
