year,population
2003,139.0
2004,116.0
2005,103.0
2006,109.0
2007,127.0
2008,115.0
2009,118.0
2010,112.0
2011,113.0
2012,114.0
2013,116.0
2014,117.0
2015,118.0
2016,120.0
2017,122.0
2018,123.0
2019,123.0
2020,124.0
2021,125.0
2022,125.0
2023,125.0
2024,125.0
2025,124.0
2026,124.0
2027,124.0
2028,125.0
2029,122.0
2030,120.0
2031,118.0
2032,119.0
2033,120.0
2034,121.0
2035,121.0
2036,121.0
2037,119.0
2038,117.0
2039,117.0
2040,117.0
