year,population
2003,660.0
2004,659.0
2005,644.0
2006,626.0
2007,609.0
2008,592.0
2009,578.0
2010,557.0
2011,559.0
2012,574.0
2013,539.0
2014,513.0
2015,488.0
2016,455.0
2017,424.0
2018,406.0
2019,409.0
2020,411.0
2021,408.0
2022,416.0
2023,427.0
2024,447.0
2025,467.0
2026,486.0
2027,497.0
2028,505.0
2029,606.0
2030,704.0
2031,784.0
2032,768.0
2033,725.0
2034,691.0
2035,687.0
2036,724.0
2037,799.0
2038,869.0
2039,895.0
2040,883.0
