year,Base case cost,Modeled solar power (pv)
2016,781589.053798,
2017,935139.879404,
2018,1052618.62182,
2019,1204497.83,
2020,1281212.25869,
2021,1331678.41135,
2022,1372025.27742,
2023,1401024.74216,
2024,1425363.08295,
2025,1454148.58007,
2026,1487435.78798,
2027,1516611.96832,
2028,1541510.02381,
2029,1575304.1427,
2030,1596306.7762,
2031,1630573.94798,
2032,1669109.23403,
2033,1703652.76809,
2034,1743047.87592,
2035,1769011.65286,
