year,Base case diesel consumed,Modeled non-residential ashp
2017,96293.8861332,67405.7203221
2018,96293.8861332,67405.7203221
2019,96293.8861332,67405.7203221
2020,96293.8861332,67405.7203221
2021,96293.8861332,67405.7203221
2022,96293.8861332,67405.7203221
2023,96293.8861332,67405.7203221
2024,96293.8861332,67405.7203221
2025,96293.8861332,67405.7203221
2026,96293.8861332,67405.7203221
2027,96293.8861332,67405.7203221
2028,96293.8861332,67405.7203221
2029,96293.8861332,67405.7203221
2030,96293.8861332,67405.7203221
2031,96293.8861332,67405.7203221
