year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,58211.0,435206.11,536159.84,60714.09,363812.3,319123.06
2018,61478.4,459279.58,577092.68,63049.02,377049.71,337034.14
2019,65784.17,491056.56,628852.46,66106.23,394523.08,359244.75
2020,67902.53,506463.58,661463.13,67665.53,402995.02,373692.32
2021,69377.99,517055.91,688630.29,68784.79,408819.48,385923.78
2022,70468.41,524759.42,712526.38,69641.86,413055.45,396823.8
2023,71302.16,530537.05,727193.58,70324.2,416232.43,403353.11
2024,71879.48,534388.81,746496.28,70832.9,418350.42,412395.31
2025,72717.46,540166.44,768667.24,71524.18,421527.39,422569.9
2026,73687.3,546907.01,792496.0,72309.86,425233.87,433390.3
2027,74398.4,551721.71,813903.82,72916.37,427881.35,443237.56
2028,75110.27,556536.4,835560.14,73524.01,430528.83,453173.28
2029,75960.94,562314.03,858899.11,74243.23,433705.81,463763.66
2030,76550.76,566165.79,887109.67,74778.61,435823.79,476950.98
2031,77529.91,572906.36,912566.18,75582.49,439530.27,488350.84
2032,,,930705.3,,,496171.78
2033,,,956770.66,,,507788.39
2034,,,984742.33,,,520139.28
2035,,,1006778.65,,,530154.62
2036,,,1027445.36,,,538931.02
