year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,10704.52,171115.72,14415.57,-766.85,-17681.28,-2598.95
2018,11958.63,191057.21,16409.05,-627.63,-14466.67,-2215.04
2019,13627.68,217645.88,17838.15,-441.72,-10180.52,-1558.77
2020,14462.67,230940.21,18552.7,-348.76,-8037.45,-1230.64
2021,15019.93,239803.1,19029.07,-286.79,-6608.73,-1011.88
2022,15482.27,247188.84,19426.04,-235.11,-5418.13,-829.59
2023,15758.06,251620.28,19664.23,-204.08,-4703.78,-720.21
2024,15985.53,255313.15,18669.12,-178.2,-4108.48,-603.9
2025,16305.48,260483.17,18930.3,-142.02,-3275.06,-481.4
2026,16671.75,266391.76,19228.8,-100.69,-2322.58,-341.39
2027,16946.56,270823.21,19452.67,-69.71,-1608.23,-236.39
2028,17221.51,275254.65,19676.54,-38.74,-893.87,-131.39
2029,17530.27,280424.67,18663.02,-2.62,-60.45,-8.52
2030,17702.62,283378.96,18802.73,17.99,415.79,58.57
2031,18062.57,289287.56,17778.81,59.17,1368.27,184.36
2032,,,18071.68,,,328.74
2033,,,18332.0,,,457.07
2034,,,18624.87,,,601.45
2035,,,18787.58,,,681.66
2036,,,19080.44,,,826.04
