year,Base case cost,Modeled residential energy efficiency
2017,11816.6221532,31285.1478149
2018,14194.007259,33391.5184787
2019,16279.3773199,35115.5359504
2020,17322.0623504,35977.5446862
2021,18017.185704,36552.2171767
2022,18596.4551654,37031.1109188
2023,18944.0168422,37318.4471641
2024,18065.2200009,36389.4624632
2025,18448.9058337,36702.8852925
2026,18887.4039283,37061.0828117
2027,19216.2774992,37329.7309511
2028,19545.1510701,37598.3790905
2029,18654.5060642,36637.4710811
2030,18861.2963743,36804.1111034
2031,17963.1699439,35825.6840977
2032,18400.4159827,36172.5919891
2033,18789.0791282,36480.9545593
2034,19226.325167,36827.8624507
2035,19469.2396329,37020.5890571
2036,19906.4856717,37367.4969485
