year,population
2003,79.0
2004,88.0
2005,97.0
2006,98.0
2007,79.0
2008,103.0
2009,97.0
2010,87.0
2011,88.0
2012,87.0
2013,87.0
2014,87.0
2015,87.0
2016,87.0
2017,86.0
2018,86.0
2019,85.0
2020,84.0
2021,83.0
2022,81.0
2023,79.0
2024,78.0
2025,76.0
2026,74.0
2027,73.0
2028,71.0
2029,68.0
2030,65.0
2031,63.0
2032,62.0
2033,61.0
2034,61.0
2035,60.0
2036,58.0
2037,56.0
2038,54.0
2039,53.0
2040,52.0
