year,Base case cost,Modeled residential energy efficiency
2017,361217.990553,371899.905218
2018,381095.166886,388009.800974
2019,408355.294428,410489.668838
2020,414459.594446,413748.546026
2021,423366.477381,420469.354567
2022,422206.179901,417463.077749
2023,427115.149289,420785.977186
2024,430933.236591,423197.729849
2025,427186.565887,417984.926898
2026,433062.786818,422175.381438
2027,429535.622088,417140.787057
2028,433196.361426,419471.98893
2029,429899.941809,414625.06391
2030,432458.559921,416049.266441
2031,438087.519765,420082.94915
