year,Base case diesel consumed,Modeled non-residential ashp
2017,4788.53829207,-5621.32756025
2018,4788.53829207,-5621.32756025
2019,4788.53829207,-5621.32756025
2020,4788.53829207,-5621.32756025
2021,4788.53829207,-5621.32756025
2022,4788.53829207,-5621.32756025
2023,4788.53829207,-5621.32756025
2024,4788.53829207,-5621.32756025
2025,4788.53829207,-5621.32756025
2026,4788.53829207,-5621.32756025
2027,4788.53829207,-5621.32756025
2028,4788.53829207,-5621.32756025
2029,4788.53829207,-5621.32756025
2030,4788.53829207,-5621.32756025
2031,4788.53829207,-5621.32756025
