year,Base case diesel consumed,Modeled water and wastewater efficiency
2017,12153.6334557,
2018,12178.9329672,
2019,12195.3386464,
2020,12185.1869913,
2021,12177.8128032,
2022,12144.5911678,
2023,12099.5092899,
2024,12053.0481257,
2025,11993.1368958,
2026,11922.2912456,
2027,11839.2533524,
2028,11757.7998839,
2029,11676.5758467,
2030,11579.3780007,
2031,11468.2496331,
