year,Base case cost,Modeled wind power
2019,443816.835725,
2020,474987.917833,
2021,495768.639238,
2022,513580.686157,
2023,523971.046859,
2024,534361.407562,
2025,544751.768265,
2026,558110.803454,
2027,569985.5014,
2028,580375.862102,
2029,593734.897291,
2030,601156.583507,
2031,615999.95594,
2032,629358.991129,
2033,644202.363561,
2034,659045.735993,
2035,669436.096696,
2036,685763.806371,
2037,694669.829831,
2038,710997.539506,
