year,annotation,diesel generation efficiency
2003,,
2004,,
2005,,
2006,,
2007,,9.86
2008,,9.56
2009,,9.57
2010,,
2011,,
2012,,
2013,,9.47
2014,,9.43
2016,start of forecast,9.45
2017,,9.45
2018,,9.45
2019,,9.45
2020,,9.45
2021,,9.45
2022,,9.45
2023,,9.45
2024,,9.45
2025,,9.45
2026,,9.45
2027,,9.45
2028,,9.45
2029,,9.45
2030,,9.45
2031,,9.45
2032,,9.45
2033,,9.45
2034,,9.45
2035,,9.45
2036,,9.45
2037,,9.45
2038,,9.45
2039,,9.45
2040,,9.45
