year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,49797.98,8790276.39,39675.49,47364.56,5559249.93,1824693.05
2018,55880.34,9828242.6,44894.51,47605.67,5559249.93,1844229.38
2019,64212.58,11255446.15,51984.73,47832.29,5559249.93,1862463.28
2020,68138.13,11904175.04,55584.75,48053.4,5559249.93,1880697.19
2021,71153.32,12390721.7,58485.07,48271.23,5559249.93,1898931.09
2022,73235.59,12715086.14,60614.94,48473.7,5559249.93,1915862.58
2023,74945.76,12974577.7,62416.05,48668.46,5559249.93,1931491.64
2024,76282.41,13169196.36,63924.81,48857.58,5559249.93,1947120.7
2025,77816.54,13396251.47,65609.36,49049.14,5559249.93,1962749.77
2026,79737.47,13688179.47,67634.2,49241.97,5559249.93,1978378.83
2027,81482.23,13947671.02,69522.73,49437.92,5559249.93,1994007.89
2028,82855.75,14142289.69,71158.88,49634.0,5559249.93,2010939.38
2029,84572.98,14401781.24,72986.31,49794.29,5559249.93,2023963.59
2030,85734.82,14563963.46,74388.63,49962.87,5559249.93,2038290.23
2031,87680.71,14855891.46,76471.74,50142.28,5559249.93,2052616.88
