year,Base case cost,Modeled residential energy efficiency
2017,985337.572096,954805.671336
2018,1051450.53876,1004150.53054
2019,1133124.60714,1064217.54015
2020,1180124.03523,1099069.97762
2021,1205261.70644,1115107.73229
2022,1234590.38431,1136408.9229
2023,1250702.71518,1145564.17703
2024,1262211.52294,1151184.3466
2025,1285080.92147,1167752.18719
2026,1303627.16361,1179088.92709
2027,1317536.84522,1186851.90332
2028,1329128.24656,1192864.45847
2029,1345356.20843,1202600.24946
2030,1356947.60977,1208757.02227
2031,1373175.57165,1218633.65074
