year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,30086.92,438571.36,638720.14,28800.03,725263.63,346617.43
2018,32114.79,467888.63,685255.0,30260.8,761640.74,366195.54
2019,34920.49,508481.78,742712.07,32280.64,812009.05,390412.54
2020,36260.95,527650.76,775869.42,33248.99,835794.08,404254.62
2021,37129.68,540054.23,793563.14,33876.68,851184.4,411698.56
2022,37848.18,550202.51,814314.48,34397.4,863776.48,420275.91
2023,38399.75,558095.63,825661.56,34795.48,873570.31,425041.16
2024,38801.35,563733.56,833766.61,35086.94,880565.91,428444.91
2025,39276.05,570499.09,849992.16,35429.88,888960.63,435088.76
2026,39900.07,579519.79,863060.17,35878.76,900153.59,440566.99
2027,40368.0,586285.31,872861.18,36215.33,908548.31,444675.66
2028,40759.04,591923.25,881028.69,36496.82,915543.9,448099.55
2029,41298.95,599816.36,892463.2,36883.91,925337.74,452893.0
2030,41685.63,605454.3,900630.71,37161.36,932333.34,456316.9
2031,42224.74,613347.41,912065.22,37547.74,942127.18,461110.35
