year,Base case cost,Modeled non-residential energy efficiency
2017,1163834.98681,1109967.49688
2018,1229529.37175,1163046.77711
2019,1320490.82783,1237829.41074
2020,1363444.84875,1271588.51962
2021,1391238.627,1292440.57813
2022,1413978.99102,1309035.67645
2023,1431665.94081,1321372.1996
2024,1444299.47638,1329448.57001
2025,1459459.71906,1339752.05558
2026,1479673.37596,1354444.08819
2027,1494833.61864,1364871.45474
2028,1507467.15421,1373195.65663
2029,1525154.104,1385904.10129
2030,1537787.63957,1394343.67632
2031,1555474.58936,1407164.78999
