year,Base case diesel consumed,Modeled non-residential ashp
2017,15922.1318347,6894.14224957
2018,15922.1318347,6894.14224957
2019,15922.1318347,6894.14224957
2020,15922.1318347,6894.14224957
2021,15922.1318347,6894.14224957
2022,15922.1318347,6894.14224957
2023,15922.1318347,6894.14224957
2024,15922.1318347,6894.14224957
2025,13952.1011325,4924.11154735
2026,13952.1011325,4924.11154735
2027,13952.1011325,4924.11154735
2028,13952.1011325,4924.11154735
2029,13952.1011325,4924.11154735
2030,13952.1011325,4924.11154735
2031,13952.1011325,4924.11154735
