year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,21348.12,84642.55,129045.24,33366.41,87996.11,148458.84
2018,22740.52,90062.76,136427.29,34857.64,91896.28,155038.85
2019,24698.54,97684.94,146808.3,36953.82,97380.9,164291.99
2020,25569.93,101072.58,156876.33,37888.72,99818.51,172836.2
2021,26223.33,103613.3,160461.31,38589.34,101646.72,176001.75
2022,26659.87,105307.12,162851.29,39059.2,102865.53,178112.11
2023,27008.48,106662.17,164763.28,39433.18,103840.57,179800.41
2024,27270.35,107678.46,166197.27,39714.87,104571.85,181066.62
2025,27575.99,108864.14,167870.26,40043.86,105425.02,182543.88
2026,27969.21,110388.57,170021.24,40467.56,106521.94,184443.21
2027,28319.38,111743.63,171933.23,40846.01,107496.98,186131.5
2028,28582.88,112759.92,173367.22,41132.38,108228.27,187397.72
2029,28933.42,114114.97,181373.29,41511.8,109203.31,193934.37
2030,29196.66,115131.26,182857.14,41797.33,109934.59,195233.06
2031,29590.82,116655.7,185082.91,42223.52,111031.52,197181.09
2032,,,187308.68,,,199129.12
2033,,,189534.45,,,201077.15
2034,,,192007.53,,,203241.63
2035,,,199992.63,,,209653.82
2036,,,202548.8,,,211872.41
