year,Base case diesel consumed,Modeled non-residential ashp
2017,26717.8677324,21636.4152491
2018,26717.8677324,21636.4152491
2019,26717.8677324,21636.4152491
2020,27680.250656,22598.7981726
2021,27680.250656,22598.7981726
2022,27680.250656,22598.7981726
2023,27680.250656,22598.7981726
2024,27680.250656,22598.7981726
2025,27680.250656,22598.7981726
2026,27680.250656,22598.7981726
2027,27680.250656,22598.7981726
2028,27680.250656,22598.7981726
2029,28642.6335796,23561.1810962
2030,28642.6335796,23561.1810962
2031,28642.6335796,23561.1810962
