year,Base case cost,Modeled wind power
2019,84668.0585328,
2020,89520.096271,
2021,93159.1245747,
2022,95585.1434439,
2023,97525.9585392,
2024,98981.5698607,
2025,101054.057356,
2026,103245.59113,
2027,105193.621151,
2028,106654.643667,
2029,108602.673688,
2030,110063.696204,
2031,112255.229978,
2032,114446.763752,
2033,116638.297526,
2034,119073.335053,
2035,120980.781115,
2036,123424.837299,
2037,124891.27101,
2038,127335.327194,
