year,Base case cost,Modeled residential energy efficiency
2017,304181.170967,301868.908681
2018,328925.484038,323146.861776
2019,360245.218426,350242.502854
2020,379645.650063,367163.409839
2021,396523.395606,381975.988653
2022,420045.789953,403768.813656
2023,433285.449517,415535.753517
2024,446051.691507,426929.175367
2025,468646.560814,448094.186234
2026,483202.461628,461162.693979
2027,497259.011831,473830.261422
2028,520054.722502,495334.926323
2029,535297.848773,509149.837106
2030,557918.371785,530595.597616
2031,573641.259224,544927.445789
2032,590369.19148,560204.061161
2033,616290.112337,584769.396757
2034,644324.85497,611309.230743
2035,658536.724057,624433.970601
2036,687349.457774,651784.814781
