year,Base case cost,Modeled non-residential energy efficiency
2017,451361.598502,443745.796574
2018,480254.895384,467488.34003
2019,518468.610615,499328.447639
2020,536177.405478,513448.302122
2021,549225.991166,523562.568843
2022,558546.409515,530477.368669
2023,565070.702359,534998.838033
2024,570662.953369,538739.913595
2025,577187.246213,543313.546876
2026,584643.580892,548719.133824
2027,591167.873736,553342.514487
2028,596760.124746,557183.112815
2029,604216.459425,562660.721309
2030,608876.668599,565740.865475
2031,616333.003279,571263.718957
