year,Base case cost,Modeled wind power
2019,136592.584997,
2020,146211.781124,
2021,152945.218412,
2022,157503.213897,
2023,161344.7557,
2024,163963.570339,
2025,166784.127289,
2026,171085.150629,
2027,173870.421852,
2028,176443.978711,
2029,180724.290863,
2030,182806.915861,
2031,186778.094358,
2032,190426.33174,
2033,193730.916821,
2034,197461.998955,
2035,199750.20167,
2036,203396.13781,
2037,205493.337348,
2038,209413.121415,
