year,Base case cost,Modeled transmission and interties
2021,753894.266096,
2022,778045.531612,
2023,792875.98282,
2024,805552.290277,
2025,821196.637428,
2026,842024.088377,
2027,856552.374625,
2028,869971.910412,
2029,887475.546796,
2030,898765.306974,
2031,920296.997227,
2032,938607.21911,
2033,958864.455537,
2034,979014.472139,
2035,990918.309495,
2036,1012086.91443,
2037,1023851.85338,
2038,1045661.34045,
2039,1062582.57824,
2040,1084201.9938,
