year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,30469.38,111003.96,260465.88,18344.94,211388.15,233466.93
2018,32618.4,118866.3,271665.2,18906.55,217727.56,240468.47
2019,35430.75,129147.83,293107.21,19637.27,226017.55,253586.61
2020,36748.84,133986.19,300162.71,19987.16,229918.73,257963.64
2021,37735.74,137614.97,305454.33,20251.24,232844.61,261246.41
2022,38391.98,140034.15,308982.07,20429.1,234795.19,263434.93
2023,38889.27,141848.54,311627.88,20556.56,236258.13,265076.31
2024,39303.03,143360.53,313832.73,20663.5,237477.25,266444.13
2025,39713.64,144872.52,316037.57,20774.0,238696.37,267811.95
2026,40285.21,146989.3,319124.35,20932.31,240403.13,269726.9
2027,40768.26,148803.69,321770.16,21075.57,241866.07,271368.29
2028,41170.11,150315.68,323975.0,21195.56,243085.19,272736.11
2029,41659.92,152130.06,326620.81,21331.0,244548.13,274377.5
2030,41979.41,153339.66,328384.68,21429.0,245523.42,275471.75
2031,42633.42,155758.84,339609.02,21608.28,247474.01,281998.71
2032,43201.29,157875.62,342767.38,21769.8,249180.77,283943.58
2033,43771.43,159992.41,345925.73,21928.72,250887.53,285888.45
2034,44424.31,162411.59,349535.28,22108.79,252838.12,288111.16
2035,44741.1,163621.18,351340.06,22209.06,253813.41,289222.52
2036,45393.87,166040.36,354949.61,22388.98,255764.0,291445.23
2037,45799.25,167552.35,357205.58,22504.12,256983.12,292834.42
2038,46370.23,169669.14,360363.94,22661.57,258689.88,294779.29
2039,46858.32,171483.53,363071.1,22797.83,260152.82,296446.32
2040,47590.75,174205.11,367131.85,23001.76,262347.23,298946.87
