year,Base case diesel consumed,Modeled diesel efficiency
2019,48372.4351383,43974.9410348
2020,48372.4351383,43974.9410348
2021,48372.4351383,43974.9410348
2022,48372.4351383,43974.9410348
2023,48372.4351383,43974.9410348
2024,48372.4351383,43974.9410348
2025,48372.4351383,43974.9410348
2026,48372.4351383,43974.9410348
2027,48372.4351383,43974.9410348
2028,48372.4351383,43974.9410348
2029,48372.4351383,43974.9410348
2030,48372.4351383,43974.9410348
2031,48372.4351383,43974.9410348
2032,48372.4351383,43974.9410348
2033,48372.4351383,43974.9410348
2034,48372.4351383,43974.9410348
2035,48443.675838,44039.7053073
2036,48443.675838,44039.7053073
2037,48443.675838,44039.7053073
2038,48443.675838,44039.7053073
