year,Base case cost,Modeled non-residential energy efficiency
2017,322392.114033,296676.371681
2018,336593.864096,308041.106161
2019,355165.383408,323202.764778
2020,363904.921908,329889.876205
2021,370459.575784,334709.401576
2022,374829.345034,337660.866141
2023,378106.671971,339687.727311
2024,380837.777752,341261.492848
2025,383568.883534,342853.681133
2026,387392.431627,345407.78142
2027,390669.758565,347507.490478
2028,393400.864346,349152.396539
2029,396678.191284,351286.018502
2030,398863.075909,352492.082116
2031,403232.845159,355601.966986
