year,Base case cost,Modeled transmission and interties
2021,94629.4547829,
2022,97386.8799578,
2023,98582.3509999,
2024,100000.272477,
2025,101142.931545,
2026,103461.05712,
2027,104811.763358,
2028,106143.265242,
2029,108074.903191,
2030,109031.119988,
2031,111231.618894,
2032,113097.641967,
2033,115545.396932,
2034,117668.278241,
2035,118857.347831,
2036,121249.890279,
2037,122101.28331,
2038,124425.010155,
2039,126168.60547,
2040,128441.120704,
