year,Base case cost,Modeled residential energy efficiency
2017,361005.123983,341193.107556
2018,374521.039111,352205.653548
2019,394044.027629,368112.664425
2020,403054.637714,375454.361752
2021,397504.017919,368698.416076
2022,402359.647087,372626.87149
2023,405273.024588,374983.944738
2024,395797.535741,364952.151639
2025,398620.754047,367219.065693
2026,402855.581507,370619.436773
2027,392974.376285,360181.927299
2028,395707.435397,362358.682159
2029,399351.514213,365261.021971
2030,401173.553621,366712.191878
2031,392163.002387,356867.184264
2032,395686.868943,359649.311818
2033,399651.21882,362779.205316
2034,403615.568696,365909.098813
2035,406258.468614,367995.694478
2036,396496.59076,357399.360245
