year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,8196.37,365754.01,518050.98,12278.1,201842.59,155370.34
2018,8491.14,388514.78,552339.92,13408.07,218888.45,170143.44
2019,8910.67,419908.95,604698.8,14966.37,242399.97,192077.73
2020,8954.18,434036.33,636189.47,15734.23,252980.16,204279.78
2021,8926.97,444239.44,656378.61,16316.49,260621.41,212416.86
2022,8857.64,452087.98,673702.44,16787.18,266499.29,219218.75
2023,8741.09,457581.96,695083.31,17148.1,270613.81,226687.76
2024,8591.33,461506.23,707509.09,17436.55,273552.75,231214.07
2025,8463.15,467000.21,722227.03,17803.96,277667.26,236787.23
2026,8331.62,473279.04,738199.17,18217.78,282369.57,242928.18
2027,8146.27,478773.02,760542.14,18612.75,286484.09,250791.98
2028,7903.34,482697.29,780895.63,18946.18,289423.03,257733.12
2029,7748.76,488976.13,797516.37,19372.8,294125.33,264140.22
2030,7550.7,492900.4,810806.96,19686.73,297064.27,269021.4
2031,7384.2,499179.23,835333.79,20120.21,301766.58,277834.47
2032,7208.36,505458.07,852527.47,20558.77,306468.88,284476.67
2033,7068.48,512521.75,871105.05,21025.95,311758.98,291739.88
2034,6874.5,518800.59,896518.31,21474.42,316461.28,300916.69
2035,6559.92,523509.71,919769.13,21890.55,319988.01,309099.87
2036,6355.88,530573.4,939081.8,22390.07,325278.11,316664.73
2037,6105.24,534497.67,953485.83,22732.62,328217.05,322002.79
2038,5880.15,541561.36,981320.77,23243.51,333507.14,332226.46
2039,5625.77,547055.34,998654.77,23678.99,337621.66,338873.1
2040,5383.19,554903.88,1028457.37,24244.8,343499.54,349957.32
